,uuid,municipio,estrato_vivienda,nivel_educativo,cilin_grupo,modelo_grupo,dias_semana,herramienta_trabajo,transporte_cotidiano,trabajo_domicilios,trabajo_transporte_pasajeros,frecuencia_revisionpre,costo_casco,costo_mantenimiento,gasto_anual,licencia_moto,licencia_curso,experiencia,riesgo_velocidad,riesgo_sinlucesdia,riesgo_sinlucesnoche,riesgo_sinreflectivos,motivo_dinero,motivo_tiempo,motivo_independencia,epp_casco,epp_guantes,epp_botas,epp_rodilleras,epp_reflectivos,epp_chaquetaprot,epp_chaquetairbag,edad,sexo,clase_moto,tipo_freno,sector
17329,4_18_3029,SANTA MARTA,1,Primaria o menos,<100,2011-2020,7,0,1,0,0,Entre 50% y 75%,30000,10000.0,1510000.0,1,0,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,46,hombre,moto_street,frenos_tambor,sector_servicio
17330,4_18_3034,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,3,0,1,0,0,Menos del 25%,129000,90000.0,815000.0,1,1,6-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,41,hombre,moto_street,frenos_mixto,sector_servicio
17331,4_18_3037,SANTA MARTA,2,Secundaria,<100,2011-2020,7,0,1,0,0,Entre 50% y 75%,16000,21000.0,795000.0,1,1,6-10,1,0,1,1,0,1,0,1,0,0,0,0,0,0,24,hombre,moto_street,frenos_tambor,sector_servicio
17332,4_18_3038,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,3,0,1,0,0,Menos del 25%,150000,70000.0,780000.0,1,1,6-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_mixto,sector_comercio
17337,4_18_3062,SANTA MARTA,2,Técnica / Tecnológica,<100,2011-2020,4,0,1,0,0,Menos del 25%,17000,35000.0,480000.0,1,1,>20,1,0,1,1,1,1,0,1,1,0,0,0,0,0,36,hombre,moto_deportiva,frenos_tambor,sector_comercio
17346,4_18_3145,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,6,1,0,0,0,Menos del 25%,142000,88000.0,1185000.0,1,0,11-20,1,0,1,1,1,1,0,1,1,1,0,1,0,0,31,hombre,moto_street,frenos_tambor,sector_servicio
17351,4_18_3154,SANTA MARTA,2,Secundaria,<100,2011-2020,7,0,1,0,0,Menos del 25%,90000,56000.0,679000.0,1,0,>20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,27,hombre,moto_street,frenos_tambor,sector_servicio
17352,4_18_3156,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Menos del 25%,99000,99000.0,1040000.0,1,0,11-20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,36,hombre,moto_street,frenos_tambor,sector_comercio
17354,4_18_3161,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,5,0,1,0,0,Entre 25% y 50%,159000,73000.0,640000.0,1,1,6-10,1,0,1,1,0,0,0,1,0,0,0,0,0,0,27,mujer,moto_scooter,frenos_disco,sector_comercio
17361,4_18_3203,SANTA MARTA,2,Técnica / Tecnológica,100-125,2011-2020,2,0,1,0,0,Menos del 25%,219000,8000.0,0.0,1,0,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,31,hombre,moto_scooter,frenos_mixto,sector_transporte
17362,4_18_3204,SANTA MARTA,4,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,182000,149000.0,1000000.0,0,1,11-20,1,0,1,1,1,1,0,1,1,0,0,0,0,0,31,mujer,moto_scooter,frenos_disco,sector_servicio
17364,4_18_321,SANTA MARTA,2,Técnica / Tecnológica,<100,2011-2020,6,0,1,0,0,Menos del 25%,78000,117000.0,3900000.0,1,0,11-20,1,0,1,1,1,1,0,1,1,0,0,0,1,0,37,hombre,moto_street,frenos_tambor,sector_comercio
17375,4_18_3240,SANTA MARTA,1,Secundaria,<100,2011-2020,5,1,0,0,1,Entre 25% y 50%,25000,94000.0,790000.0,1,1,6-10,1,1,1,1,1,0,1,1,0,0,0,0,0,0,43,hombre,moto_street,frenos_tambor,sector_transporte
17381,4_18_3257,SANTA MARTA,2,Secundaria,<100,2011-2020,3,0,1,0,0,Entre 25% y 50%,44000,91000.0,685000.0,1,0,11-20,1,1,1,1,1,0,1,1,0,0,0,0,0,0,41,hombre,moto_street,frenos_tambor,sector_servicio
17383,4_18_3265,SANTA MARTA,4,Técnica / Tecnológica,<100,2011-2020,5,0,1,0,0,Entre 50% y 75%,33000,71000.0,1260000.0,0,1,11-20,1,0,1,1,0,1,0,1,0,0,0,0,0,0,26,hombre,moto_street,frenos_disco,sector_servicio
17384,4_18_3266,SANTA MARTA,1,Secundaria,<100,<=2000,7,1,0,0,1,Entre 25% y 50%,34000,64000.0,748000.0,1,0,11-20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,hombre,moto_street,frenos_tambor,sector_transporte
17389,4_18_3303,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,5,0,1,0,0,Mayor a 75%,51000,42000.0,1330000.0,1,1,3-5,1,1,1,1,0,1,0,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_tambor,sector_comercio
17390,4_18_3312,SANTA MARTA,1,Técnica / Tecnológica,100-125,2021-2022,7,0,1,0,0,Entre 50% y 75%,134000,22000.0,360000.0,1,1,3-5,1,1,1,1,0,1,0,1,0,0,0,0,0,0,21,mujer,moto_street,frenos_disco,sector_comercio
17401,4_18_3340,SANTA MARTA,3,Técnica / Tecnológica,<100,2021-2022,7,0,1,0,0,Menos del 25%,125000,38000.0,0.0,1,0,11-20,1,0,1,1,0,1,0,1,0,0,0,0,0,0,34,hombre,moto_street,frenos_mixto,sector_servicio
17402,4_18_3351,SANTA MARTA,3,Secundaria,<100,<=2000,7,1,0,0,1,Menos del 25%,30000,36000.0,1300000.0,1,0,>20,1,0,1,1,0,1,0,1,0,0,0,0,0,0,48,hombre,moto_street,frenos_tambor,sector_transporte
17410,4_18_3402,SANTA MARTA,3,Secundaria,<100,2011-2020,5,1,0,0,1,Menos del 25%,15000,84000.0,760000.0,1,1,6-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,34,hombre,moto_street,frenos_tambor,sector_transporte
17411,4_18_3403,SANTA MARTA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Menos del 25%,119000,11000.0,240000.0,1,0,11-20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,31,hombre,moto_street,frenos_tambor,sector_servicio
17419,4_18_3413,SANTA MARTA,3,Técnica / Tecnológica,100-125,2001-2010,7,0,1,0,0,Menos del 25%,27000,98000.0,1063950.0,1,0,>20,1,0,1,1,1,1,0,1,0,0,0,1,0,0,48,mujer,moto_scooter,frenos_tambor,sector_comercio
17422,4_18_3417,SANTA MARTA,2,Universitaria o postgrado,<100,2001-2010,7,1,0,0,1,Menos del 25%,75000,117000.0,950000.0,1,0,>20,1,0,1,1,0,0,1,1,0,0,0,0,0,0,46,hombre,moto_street,frenos_tambor,sector_transporte
17423,4_18_3418,SANTA MARTA,2,Secundaria,<100,2011-2020,5,1,0,0,1,Menos del 25%,88000,78000.0,800000.0,1,0,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,39,hombre,moto_street,frenos_tambor,sector_transporte
17424,4_18_3419,SANTA MARTA,3,Secundaria,100-125,2011-2020,5,1,0,0,1,Entre 25% y 50%,69000,92000.0,795000.0,1,0,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,29,hombre,moto_street,frenos_tambor,sector_transporte
17427,4_18_3424,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,5,0,1,0,0,Entre 25% y 50%,168000,39000.0,810000.0,0,1,>20,1,0,1,1,0,1,0,1,0,0,0,1,0,0,46,mujer,moto_scooter,frenos_disco,sector_comercio
17437,4_18_3452,SANTA MARTA,1,Secundaria,<100,2011-2020,7,1,0,0,1,Entre 50% y 75%,30000,36000.0,1580000.0,1,0,>20,1,0,1,1,0,0,1,1,1,0,0,0,0,0,39,hombre,moto_street,frenos_tambor,sector_transporte
17440,4_18_3470,SANTA MARTA,3,Técnica / Tecnológica,126-200,2011-2020,7,0,1,0,0,Menos del 25%,97000,68000.0,160000.0,1,1,>20,1,1,1,1,0,1,0,1,0,0,0,0,0,0,39,hombre,moto_street,frenos_mixto,sector_comercio
17442,4_18_3477,SANTA MARTA,2,Secundaria,126-200,2011-2020,7,0,1,0,0,Menos del 25%,52000,40000.0,1124000.0,1,0,6-10,1,0,1,1,1,1,0,1,0,0,0,0,0,0,34,hombre,moto_street,frenos_disco,sector_comercio
17445,4_18_3483,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,179000,68000.0,730000.0,1,1,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,mujer,moto_street,frenos_disco,sector_comercio
17448,4_18_3486,SANTA MARTA,4,Secundaria,<100,2021-2022,7,0,1,0,0,Entre 25% y 50%,172000,48000.0,501000.0,1,1,6-10,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,hombre,moto_street,frenos_tambor,sector_comercio
17460,4_18_3511,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Menos del 25%,102000,24000.0,599000.0,1,0,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,49,hombre,moto_street,frenos_tambor,sector_servicio
17462,4_18_3516,SANTA MARTA,1,Técnica / Tecnológica,<100,2011-2020,7,1,0,1,0,Mayor a 75%,90000,27000.0,1570000.0,1,0,6-10,1,0,1,1,0,0,1,1,1,0,0,0,0,0,23,hombre,moto_street,frenos_tambor,sector_transporte
17474,4_18_354,SANTA MARTA,1,Técnica / Tecnológica,100-125,2011-2020,7,1,0,0,1,Menos del 25%,92000,158000.0,3420000.0,1,0,3-5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,27,hombre,moto_street,frenos_disco,sector_transporte
17475,4_18_3542,SANTA MARTA,3,Universitaria o postgrado,100-125,2011-2020,7,1,0,1,0,Entre 25% y 50%,143000,76000.0,1260000.0,0,1,6-10,1,0,1,0,1,1,0,1,1,0,0,0,0,0,27,hombre,moto_street,frenos_disco,sector_comercio
17478,4_18_3555,SANTA MARTA,3,Universitaria o postgrado,100-125,2001-2010,7,0,1,0,0,Nunca,177000,8000.0,745000.0,1,0,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,38,mujer,moto_scooter,frenos_tambor,sector_servicio
17485,4_18_3596,SANTA MARTA,4,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,168000,8000.0,805000.0,1,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,38,hombre,moto_street,frenos_mixto,sector_servicio
17488,4_18_3626,SANTA MARTA,3,Secundaria,<100,2011-2020,7,0,1,0,0,Menos del 25%,105000,14000.0,369000.0,1,0,11-20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,47,hombre,moto_street,frenos_tambor,sector_servicio
17498,4_18_3643,SANTA MARTA,3,Secundaria,<100,2011-2020,7,1,0,0,1,Menos del 25%,52000,67000.0,719000.0,1,0,6-10,1,0,1,1,1,1,1,1,0,0,0,0,0,0,32,hombre,moto_street,frenos_tambor,sector_transporte
17501,4_18_3648,SANTA MARTA,2,Secundaria,<100,2011-2020,7,1,0,0,1,Menos del 25%,16000,167000.0,819000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_tambor,sector_transporte
17505,4_18_3655,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,7,1,0,0,1,Menos del 25%,46000,155000.0,806000.0,1,1,11-20,1,1,1,1,1,0,1,1,0,0,0,0,0,0,38,hombre,moto_street,frenos_tambor,sector_transporte
17506,4_18_3657,SANTA MARTA,3,Secundaria,100-125,2011-2020,7,1,0,0,1,Menos del 25%,80000,59000.0,845000.0,1,0,>20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,38,hombre,moto_scooter,frenos_mixto,sector_transporte
17509,4_18_3660,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,7,1,0,0,1,Menos del 25%,161000,80000.0,719000.0,1,0,>20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,52,hombre,moto_street,frenos_tambor,sector_transporte
17514,4_18_3668,SANTA MARTA,3,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,27000,135000.0,973000.0,1,0,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,31,mujer,moto_scooter,frenos_mixto,sector_servicio
17521,4_18_3677,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Menos del 25%,75000,93000.0,795000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,31,mujer,moto_street,frenos_mixto,sector_comercio
17522,4_18_3679,SANTA MARTA,2,Secundaria,<100,2011-2020,7,1,0,0,1,Menos del 25%,58000,97000.0,760000.0,0,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,39,hombre,moto_street,frenos_tambor,sector_transporte
17523,4_18_3680,SANTA MARTA,2,Técnica / Tecnológica,<100,2011-2020,5,0,1,0,0,Menos del 25%,77000,81000.0,760000.0,1,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,36,hombre,moto_street,frenos_tambor,sector_comercio
17524,4_18_3682,SANTA MARTA,2,Técnica / Tecnológica,<100,2001-2010,5,0,1,0,0,Menos del 25%,75000,25000.0,900000.0,1,0,11-20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,37,hombre,moto_street,frenos_disco,sector_comercio
17525,4_18_3683,SANTA MARTA,2,Secundaria,<100,<=2000,3,0,1,0,0,Nunca,13000,79000.0,450000.0,0,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,43,mujer,moto_street,frenos_tambor,sector_comercio
17526,4_18_3687,SANTA MARTA,2,Secundaria,<100,2011-2020,5,1,0,0,1,Menos del 25%,10000,81000.0,760000.0,1,1,6-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,33,hombre,moto_street,frenos_tambor,sector_transporte
17527,4_18_3688,SANTA MARTA,2,Técnica / Tecnológica,<100,2001-2010,5,0,1,0,0,Menos del 25%,59000,54000.0,760000.0,0,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,44,hombre,moto_street,frenos_tambor,sector_comercio
17531,4_18_3699,SANTA MARTA,1,Secundaria,100-125,2011-2020,5,0,1,0,0,Menos del 25%,90000,39000.0,620000.0,1,0,11-20,1,0,1,1,1,1,1,0,0,0,0,0,0,0,37,hombre,moto_street,frenos_disco,sector_servicio
17535,4_18_3709,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Entre 25% y 50%,51000,57000.0,695000.0,1,1,6-10,1,0,1,1,1,1,1,1,1,0,0,0,1,0,18,hombre,moto_street,frenos_disco,sector_comercio
17537,4_18_3712,SANTA MARTA,1,Primaria o menos,126-200,2001-2010,7,1,0,0,1,Mayor a 75%,118000,179000.0,960000.0,1,0,11-20,1,1,1,1,0,0,1,1,1,1,0,0,0,0,44,hombre,moto_street,frenos_mixto,sector_transporte
17538,4_18_3714,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Nunca,138000,25000.0,595000.0,1,0,11-20,1,1,1,1,1,0,0,1,0,0,0,0,0,0,32,mujer,moto_scooter,frenos_mixto,sector_servicio
17540,4_18_3721,SANTA MARTA,1,Secundaria,<100,2001-2010,7,1,0,0,1,Mayor a 75%,46000,34000.0,1020000.0,1,0,11-20,1,1,1,1,0,0,1,1,1,0,0,0,0,0,48,hombre,moto_street,frenos_tambor,sector_transporte
17541,4_18_3724,SANTA MARTA,2,Secundaria,100-125,2011-2020,5,0,1,0,0,Menos del 25%,77000,99000.0,780000.0,0,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,43,mujer,moto_street,frenos_tambor,sector_comercio
17545,4_18_3728,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,3,0,1,0,0,Menos del 25%,13000,55000.0,795000.0,0,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,29,mujer,moto_street,frenos_tambor,sector_comercio
17546,4_18_3730,SANTA MARTA,1,Secundaria,<100,2001-2010,5,1,0,0,1,Entre 25% y 50%,69000,87000.0,775000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,37,hombre,moto_street,frenos_tambor,sector_transporte
17547,4_18_3732,SANTA MARTA,1,Técnica / Tecnológica,<100,2011-2020,7,1,0,0,1,Mayor a 75%,255000,150000.0,2210000.0,1,0,11-20,1,1,1,1,0,0,1,1,0,0,0,0,0,0,33,hombre,moto_street,frenos_tambor,sector_transporte
17548,4_18_3734,SANTA MARTA,2,Secundaria,<100,2011-2020,5,1,0,0,1,Menos del 25%,54000,73000.0,770000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,32,hombre,moto_street,frenos_tambor,sector_transporte
17549,4_18_3735,SANTA MARTA,4,Técnica / Tecnológica,<100,2011-2020,5,1,0,1,0,Entre 25% y 50%,83000,86000.0,1880000.0,0,1,>20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,52,hombre,moto_street,frenos_disco,sector_comercio
17550,4_18_3736,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Menos del 25%,36000,90000.0,760000.0,1,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,53,hombre,moto_street,frenos_tambor,sector_comercio
17551,4_18_3739,SANTA MARTA,1,Secundaria,<100,2011-2020,3,1,0,0,1,Menos del 25%,23000,11000.0,740000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,51,hombre,moto_street,frenos_tambor,sector_transporte
17554,4_18_3742,SANTA MARTA,1,Secundaria,<100,2011-2020,7,1,0,0,1,Menos del 25%,47000,81000.0,770000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,41,hombre,moto_street,frenos_tambor,sector_transporte
17558,4_18_3753,SANTA MARTA,2,Técnica / Tecnológica,<100,2011-2020,7,1,0,0,1,Menos del 25%,78000,165000.0,1955000.0,1,1,>20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,42,hombre,moto_street,frenos_tambor,sector_transporte
17572,4_18_3796,SANTA MARTA,2,Secundaria,<100,2011-2020,7,1,0,0,1,Entre 25% y 50%,49000,52000.0,770000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,28,hombre,moto_street,frenos_tambor,sector_transporte
17577,4_18_3832,SANTA MARTA,3,Universitaria o postgrado,126-200,2011-2020,7,0,1,0,0,Entre 25% y 50%,123000,183000.0,1311000.0,1,0,6-10,1,0,1,1,1,1,0,1,0,0,0,0,0,0,27,mujer,moto_scooter,frenos_mixto,sector_servicio
17578,4_18_3837,SANTA MARTA,2,Técnica / Tecnológica,<100,2011-2020,3,0,1,0,0,Nunca,14000,15000.0,620000.0,1,0,6-10,1,0,1,1,1,1,0,1,0,0,0,0,0,0,26,hombre,moto_street,frenos_tambor,sector_comercio
17579,4_18_3838,SANTA MARTA,3,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,72000,94000.0,899900.0,1,0,>20,1,0,1,1,0,1,0,1,0,0,0,1,1,0,46,mujer,moto_street,frenos_tambor,sector_comercio
17583,4_18_3847,SANTA MARTA,3,Técnica / Tecnológica,<100,2001-2010,7,0,1,0,0,Menos del 25%,87000,39000.0,619000.0,1,0,>20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,41,hombre,moto_street,frenos_tambor,sector_servicio
17585,4_18_3849,SANTA MARTA,3,Universitaria o postgrado,<100,2011-2020,7,0,1,0,0,Menos del 25%,20000,109000.0,913000.0,1,1,>20,1,1,1,1,1,1,0,1,0,0,0,1,1,0,51,hombre,moto_street,frenos_tambor,sector_comercio
17590,4_18_3857,SANTA MARTA,3,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,175000,106000.0,1081000.0,1,0,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,43,hombre,moto_scooter,frenos_mixto,sector_comercio
17591,4_18_3859,SANTA MARTA,3,Secundaria,100-125,2011-2020,7,0,1,0,0,Menos del 25%,151000,121000.0,925000.0,1,0,>20,1,1,1,1,1,0,0,1,0,0,0,0,0,0,31,hombre,moto_scooter,frenos_mixto,sector_servicio
17595,4_18_3865,SANTA MARTA,3,Universitaria o postgrado,100-125,2011-2020,5,0,1,0,0,Entre 25% y 50%,118000,28000.0,609000.0,1,0,6-10,1,0,1,1,1,1,0,1,0,0,0,0,0,0,31,hombre,moto_street,frenos_mixto,sector_servicio
17597,4_18_3869,SANTA MARTA,3,Técnica / Tecnológica,100-125,2001-2010,7,0,1,0,0,Menos del 25%,81000,48000.0,600000.0,1,0,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,41,hombre,moto_scooter,frenos_tambor,sector_servicio
17602,4_18_3878,SANTA MARTA,3,Técnica / Tecnológica,100-125,2001-2010,7,0,1,0,0,Menos del 25%,101000,35000.0,1245000.0,1,0,>20,1,0,1,1,1,1,1,1,0,0,0,0,0,0,49,hombre,moto_scooter,frenos_tambor,sector_servicio
17609,4_18_3905,SANTA MARTA,2,Secundaria,<100,2011-2020,5,1,0,0,1,Mayor a 75%,887000,97000.0,1360000.0,1,0,11-20,1,1,1,1,0,0,1,1,1,0,0,1,0,0,29,hombre,moto_street,frenos_tambor,sector_transporte
17610,4_18_3907,SANTA MARTA,2,Universitaria o postgrado,100-125,2011-2020,7,0,1,0,0,Menos del 25%,43000,134000.0,1431950.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,49,hombre,moto_street,frenos_tambor,sector_servicio
17613,4_18_3918,SANTA MARTA,3,Técnica / Tecnológica,100-125,2001-2010,7,0,1,0,0,Menos del 25%,12000,118000.0,1093950.0,1,1,>20,1,1,1,1,1,1,0,1,0,0,0,1,1,0,42,mujer,moto_street,frenos_tambor,sector_servicio
17616,4_18_3927,SANTA MARTA,3,Secundaria,<100,2001-2010,7,1,0,1,0,Mayor a 75%,282000,29000.0,1020000.0,1,1,11-20,1,1,1,1,0,0,1,1,1,0,0,1,0,0,27,hombre,moto_street,frenos_tambor,sector_transporte
17618,4_18_3931,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Menos del 25%,33000,140000.0,840000.0,1,1,>20,1,0,1,1,1,1,0,1,0,0,0,1,1,0,41,hombre,moto_street,frenos_tambor,sector_transporte
17622,4_18_3941,SANTA MARTA,3,Secundaria,<100,2011-2020,7,1,0,1,0,Mayor a 75%,24000,7000.0,1020000.0,1,1,6-10,1,1,1,1,0,0,1,1,1,0,0,1,0,0,21,hombre,moto_street,frenos_disco,sector_transporte
17626,4_18_3954,SANTA MARTA,3,Técnica / Tecnológica,100-125,2001-2010,7,0,1,0,0,Menos del 25%,56000,95000.0,805000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,31,hombre,moto_street,frenos_tambor,sector_comercio
17627,4_18_3956,SANTA MARTA,1,Secundaria,<100,2011-2020,4,1,0,0,1,Menos del 25%,44000,91000.0,780000.0,0,1,6-10,1,1,1,1,1,1,0,1,0,0,0,0,0,0,44,hombre,moto_street,frenos_tambor,sector_transporte
17628,4_18_3960,SANTA MARTA,2,Secundaria,100-125,2001-2010,4,1,0,0,1,Menos del 25%,36000,55000.0,770000.0,0,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,41,hombre,moto_street,frenos_tambor,sector_transporte
17630,4_18_3966,SANTA MARTA,2,Técnica / Tecnológica,100-125,2011-2020,5,0,1,0,0,Menos del 25%,60000,85000.0,760000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,33,hombre,moto_street,frenos_tambor,sector_comercio
17632,4_18_3971,SANTA MARTA,1,Secundaria,<100,<=2000,5,1,0,0,1,Entre 25% y 50%,22000,50000.0,860000.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,33,hombre,moto_street,frenos_tambor,sector_transporte
17634,4_18_3975,SANTA MARTA,1,Secundaria,<100,2001-2010,7,1,0,0,1,Entre 25% y 50%,73000,74000.0,770000.0,0,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,52,hombre,moto_street,frenos_tambor,sector_transporte
17638,4_18_3983,SANTA MARTA,3,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Menos del 25%,22000,142000.0,963950.0,1,1,>20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,31,mujer,moto_street,frenos_tambor,sector_transporte
17651,4_18_4032,SANTA MARTA,2,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Entre 25% y 50%,290000,114000.0,1948000.0,1,0,>20,1,0,1,1,1,1,1,1,1,0,0,0,0,0,36,hombre,moto_street,frenos_tambor,sector_comercio
17653,4_18_4035,SANTA MARTA,3,Secundaria,100-125,2011-2020,7,0,1,0,0,Nunca,103000,186000.0,240000.0,1,0,11-20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,29,mujer,moto_scooter,frenos_mixto,sector_servicio
17658,4_18_4045,SANTA MARTA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Menos del 25%,19000,199000.0,973950.0,1,0,11-20,1,0,1,1,1,1,0,1,0,0,0,0,0,0,36,mujer,moto_street,frenos_tambor,sector_servicio
17659,4_18_4046,SANTA MARTA,3,Secundaria,100-125,2001-2010,7,0,1,0,0,Menos del 25%,186000,42000.0,745000.0,1,1,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,32,hombre,moto_street,frenos_mixto,sector_servicio
17661,4_18_4049,SANTA MARTA,2,Secundaria,100-125,2011-2020,7,0,1,0,0,Menos del 25%,117000,19000.0,100000.0,1,0,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,38,hombre,moto_street,frenos_tambor,sector_servicio
17663,4_18_4052,SANTA MARTA,3,Técnica / Tecnológica,<100,2011-2020,7,0,1,0,0,Menos del 25%,53000,145000.0,973950.0,1,1,11-20,1,1,1,1,1,1,0,1,0,0,0,1,1,0,37,hombre,moto_street,frenos_tambor,sector_transporte
17670,4_18_4061,SANTA MARTA,2,Secundaria,<100,2011-2020,2,0,1,0,0,Entre 25% y 50%,95000,91000.0,660000.0,0,1,11-20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,33,mujer,moto_street,frenos_tambor,sector_comercio
17673,4_18_4066,SANTA MARTA,2,Técnica / Tecnológica,100-125,2011-2020,7,0,1,0,0,Menos del 25%,40000,72000.0,1048000.0,1,1,11-20,1,0,1,1,1,1,1,1,0,0,0,0,0,0,51,mujer,moto_street,frenos_tambor,sector_comercio
17683,4_18_4081,SANTA MARTA,2,Universitaria o postgrado,<100,2011-2020,4,1,0,0,0,Mayor a 75%,163000,120000.0,1147450.0,1,1,>20,1,1,1,1,0,1,0,1,1,1,0,1,0,0,56,hombre,moto_street,frenos_tambor,sector_servicio
17690,4_18_4100,SANTA MARTA,1,Secundaria,<100,2011-2020,5,1,0,0,1,Menos del 25%,64000,86000.0,810000.0,1,0,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,52,hombre,moto_street,frenos_tambor,sector_transporte
17693,4_18_4111,SANTA MARTA,2,Secundaria,<100,2011-2020,3,1,0,0,1,Menos del 25%,97000,55000.0,840000.0,1,0,>20,1,1,1,1,1,1,0,1,0,0,0,0,0,0,49,hombre,moto_street,frenos_tambor,sector_transporte
